id	ques
51b3634f-e383-4395-9417-06428e121737	社戏中的平桥村是一个什么样的地方我为什么称它为乐土
51b93b92-770f-4d59-bdfc-498b998a79c0	朝花夕拾中父亲的病父亲的病深一层次理解
51ba25fc-5d4d-497c-b08e-0278f63bfc57	第二题为啥选啊然后第二题在连抢带砸后面加的行为对吗
51be37ec-c9fd-461d-b7d0-79f70908edd9	有这个吗可以给我发一下图片吗
51bea1c8-af67-4405-a584-4832c0b90d8c	社会大课堂能帮我解答一下这道题吗
51c482df-d7f1-46f7-9b89-ed90dc8e1a01	这个作文开头写出来了后面不知道怎么写了麻烦指点给出详细解答
51c4d75c-b1e7-4082-acca-8743ab2012e1	朝花夕拾表现作者憎的篇目表现封建孝道的篇目是
51c4e0e0-389a-4654-8a22-84a26ab1b676	语文阅读望能够解答一下
51c75dfa-50d1-412d-adcf-44d279e4b442	选择题这个是选择吗这道题是选择吧
51c79252-0e90-41dc-8a90-e2af57368ae8	纪念白求恩课文我觉得说的是白求恩无私奉献的品质
51c8662a-de00-42f4-89e3-68efb632467f	生加油你有多努力就有多特殊
51c9acfa-b37f-4694-b620-6506c1a696ed	现代文阅读不知道怎么写不是很懂
51cc7f5c-443e-41ce-a8cc-8b7e1e8586dd	得道者多助失道者寡助对课文的理解启示和拓展延伸
51ccc12c-9407-45bc-9a52-b9b969f3ac85	素养照片上的题目希望大家能解答一下第21题
51d5dd46-92cd-4a4e-8461-a97a47117dd6	这道题怎么做解答一下第3小题
51d702fc-9c91-4ef5-9403-cadda3dfb8d7	论语八佾篇问论语八佾篇有哪些容易考怎么考
51de0165-07c7-49df-b00a-b2b961fba2ba	结合鲁滨逊的经历说一说办法总比困难多
51dfe472-63b5-4780-a089-9fb88d764851	北冥有鱼和下面俩则材料分别表达了庄子怎样的思想希望能将我的答案改的更合乎于标准
51e15544-72a9-40ea-bb7f-f45fdd5a1136	比喻和拟人不了解不知道如何使用
51e32a97-2db6-4b37-b865-e0248dd38f32	傅雷家书总结傅雷形象200字总结傅雷的形象200字
51e36dc8-1a72-48db-8da6-ac616bdca1df	行路难李白行路难的写作背景是怎样的
51e48f36-1740-4395-9b9c-dabe57567bdb	作文的例文在我心里成长起来例文
51e77982-04e9-4a6d-b10b-8ff0b905325c	爱好作文以色彩为话题的一篇关于爱好的作文600字以上结尾要点题和色彩相连
51e93a99-0912-47e6-96ca-a7ff94e3e067	语文语文语文语文学案中国石拱桥这道题怎么写
51eb9ecd-611e-4b8a-a0f5-8fad308a40eb	最苦与最乐课文有几道题解答一下
51ed5c30-f1b2-4ace-936a-e1c78d12ecfd	埃德加斯诺介绍100字左右
51edfb0c-b6d3-4070-85d8-9b60adca522c	诗歌最高楼13题选项为什么有误14题分别抒发什么情感
51ee770e-28c1-46c6-9695-b6fd77cd61e2	西游记八十四回大概意思
51ef9968-a33b-464e-bade-b242d10adb8f	西游记第十一题帮我解一下
51f21da2-ba33-4a2a-8402-cde785e8a2bc	古诗文理解当我们的复习破阵子为陈同甫赋壮词以寄之的时候应注意哪些易错点
51f2be8c-bfc1-43a0-97c4-9d2d9b999d29	灯泡亮度的决定因素灯泡亮度由什么决定实际功率电压电流
51f33297-1d96-4ba1-9341-a893da5791a5	仿写古诗感受7题84题9题怎么写
51f45960-abbd-4bb1-a723-4ce80776bb1a	对对症下药的认识我认为对症下药这个词是错的我们对它的基本认识也是错误的因为即使你知道了一个人现在有的症状但却不知道那个人他忌什么那可就失策了所以这个词基本上是不可取的你们觉得呢注意我把称呼为你们是因为在这里和我们学生是最一样的你们认真对待这个问题
51f4e8d6-5ed9-4663-a9e4-65612701001d	想教一下作文的思路作文的题目是暗夜见微光也就是在黑暗低落有困难的时候遇见希望但是我们不让写别人带给的光只让写自己拯救自己我想把疫情期间比作暗夜但是想不出这个微光怎么写能给我点建议吗
51f719c7-821a-4b35-b907-d7c1de648f9d	问一下这个问一下这个这个读音是什么怎么读
51fbb69e-5ed7-4e52-a359-0a494c251a5a	桃花源记古今异义词总结
51ff3d28-87a6-433d-963a-277949487788	白雪歌送武判官归京赏析
52026ae9-623d-4137-a612-c6ee8efaed09	秦孝公据崤函之固拥雍州之地据是占据拥是占有的意思吗这句话形成对仗固和地什么意思
5202b5d6-5a7d-4f9c-a404-dd7bdb9078e1	我画红的半句话有没有语病啊我觉得表示后边应该加个主语不加主语对吗
520570bd-a9c1-40b7-82d3-023b9a7ecd4e	作文的思路提供这样的作文该怎样写从哪里着手
52081667-e3c2-41a7-b2de-0b127a1ff3c6	出师表背景诸葛亮尽心于刘备只是因为刘备三顾茅庐赏识他吗
520fa7e8-c3bc-4bb9-8546-e8844eee3304	急需继续总结一下全世界诺贝尔文学奖获得者20位格式是要1人名2国籍3因为什么而获奖4获奖年月每位只需15到20字左右参考例子如图片急需
5213d6ed-bb4e-4731-aab8-ae7aab88c70c	我静静的守在故宫前作文帮我想想作文结构应该是什么样的
5213d6ed-bb4e-4731-aab8-ae7aab88c70c	我静静的守在故宫前作文帮我想想作文结构应该是什么样的
521914c5-6fb9-4722-abed-f6a5062ef9b8	日积月累题野望黄鹤楼中颈联颔联
521935c0-6d07-49ff-8b5a-8780d0473293	苏州园林解说词200字
52199289-3c28-43df-b201-d49bb48bcb7c	予以解答翻译于的意思
5219df70-1d00-4685-bafd-505909357658	把飞天凌空正面描写的句子了
521a880d-8c1d-4f93-b5be-9063058ad91a	论抗日战争红星照耀中国中毛泽东为什么对抗日战争的胜利如此有信心
521fa9f4-f823-4ff4-bfd7-c8e2f5617bd6	西游记32回八戒巡山时孙悟空都变成什么捉弄他这座山叫什么山什么洞有哪两个妖怪
5222c055-e394-4750-b53c-019b1daf6974	总是睡不着怎么办我发现现在我们00后到了晚上就越来越精神总是睡不着而且还有一些一到晚上就胡思乱想的包括我导致每天上课的时候都在睡觉这该怎么办太难了
5229a451-b23d-4a9d-8ef2-c0937795daeb	关于名著阅读的不太记得了麻烦解答一下
522d398f-810f-46f0-a01f-fe29fa5319e3	之的用法麻烦您帮我这道题
522d5753-59a1-4a0f-a5b9-2e5bcef420ba	这句话是什么意思通过这句话我们能学到什么一切多往远处想大处想多想大众少顾到自己自然容易满足一个人不一定付了代价有报酬可是不付代价的报酬是永远有的即使有也是不可靠的
522e48de-d914-40f7-85b9-1c8d5e7286ba	一篇文章每段的内容和这篇文章的结构图
522fbb28-804f-4c4a-8ca3-0e701cd48eb6	简述刘姥姥第二次进贾府的经过
52316291-5412-4c95-8dbe-6fe3d9702d5f	任务就是我的动力为了任务冲鸭遨游在任务的苦海中无法自拔
52357a99-a1d8-4e4d-bc20-99dbd31e5661	卖油翁徐以勺酌油沥之的意思是什么
52364fdc-090a-40a8-9828-c82635072ea5	西游记师徒五人最后封了什么
523a5f4c-f41f-46a0-a538-348721bf2b35	西游记重点情节西游记的重点情节概括
523df7b9-9003-4af8-a7a2-f0006ef2f0b0	一下把字体写清楚有的连笔字看不清老
523e909c-172f-41a7-990f-3712d1502c7c	北冥有鱼的主旨我想问一下北冥有鱼的主旨我不太清楚
523f8802-93c4-4759-8c04-2cf8d80f0f13	论证对第二段进行论证人的高贵在于灵魂
52409d01-5f84-410a-91b5-691b99eda6c3	闻王昌龄左迁龙标遥有此寄的主题
52436325-6d56-4cbc-8d7e-0a9e5c2a60b7	麻烦找找昆虫记的阅读题及答案
524a3702-4317-49c9-bd82-da7ad98c117b	我也要当太空人你们知道吗杨利伟就是第一个登上太空的人如果是我的话呢
524d394a-b2f3-4f0a-8aff-b06201646058	看看我写的这个题中是个性特征我写的是品质有分吗
524dd746-0c36-4ea0-bbd7-211f8a0e65d7	我立川不曾亏你张心悦你就为什么跟着苏佳俊做奸我喜欢刘珠芳你那个陈铭辉又和阻止我一个个都变态的要死是城东中学的都为我作证我堂堂林立创绝对找你们的
525081de-8fe7-4fa1-bee5-cca450916985	总结一下这套题中的好题易错点出题风格等一定采纳
5252fec4-a8da-44cb-84c3-c024bbc341c2	关于标点为什么林语堂所爱的后边的要删了
525395b3-bac3-434c-854a-993fa1aa231d	议论文阅读不知道哪个是论点
52569ab0-3a5f-4628-86f5-6f76a34d999c	写作文有哪些技巧作文不好
525865c0-3164-4ace-a234-e3ecfc78e196	解决一下问题水浒传第18章概括不少于250字
5258dd87-89a7-43d8-86d8-444da22a58d0	昆虫记读书笔记黑腹狼蛛章节概括150字
5259ff05-64dc-471f-a0d7-a833ae6ef6c7	水浒传读书笔记要求答案完整自行空行标清题号
525a80d6-6a1d-43f1-8969-644620ceb0d8	语文作文议论文版吗每段都应该怎么写
525aa85d-14d8-494d-b496-5bd39841e4af	修改一下古诗扩写这次扩写不怎么好希望有很大的补充与改进150200字的这个是
525ae868-b5a9-4d02-a4da-5611e09dbb0c	这字您帮助兜的笔顺怎么写
525bc6a4-4624-464b-8cef-0ea33852eb7c	富贵不能的写作思想按照首先让后接着最后这样概括
525f8f52-8e9e-4b66-a85d-8615927e4299	毛泽东认为军阀格局形成的原因是什么毛泽东认为军阀割据的形成原因是什么
526177b7-1caa-4c8a-afd2-6f86ddf0e29e	造句造句造句诸位大佬写出环境描写只需两句最好是悲伤苍凉以寒风呼啸为主以暗无天日为辅
5263dc4f-9259-4d88-8f85-a484dbada450	平凡的世界孙少安的人物线索概括他的一生都经历了什么事
52693d84-1384-4d46-ba59-94c5d8c02afb	选择题选词填空看看第二道题应该选哪个
526bcc0a-6131-4567-972b-d82321177a9d	海底两万里710回习题标注答案
526e302b-4781-446c-bb2f-89a2900224d2	江城子密州出猎想表达的意思
5279d484-7e64-40c2-b82b-cccc8e1c2118	名著阅读昆虫记以一种昆虫为例结合原文谈谈读之前和读之后对这种昆虫不同的认识
5279e044-3f6d-4f93-8128-5401fb8f01e0	小人同而不和君子美美与共和而不同是什么意思小人同而不和君子美美与共和而不同
527f849f-ef23-4bc1-b818-9f7f411f75f8	作文素材要有具体事件200300字
527fd7b5-976f-4616-817f-4ceb021b673f	你是人间的四月天赏析跨行
52825fb1-232f-4b3a-a9c4-af18ae55f1a2	捧着空花盆的孩子1这篇短文讲述了一个怎样的故事试用一句话进行概括2如果你也是参加测试的孩子中的一个你怎样评价国王这个测试方法
528417b0-cfce-4990-bb93-2c51d5bf3267	桃花源记中古今异义的词及解释
528684cd-9fcf-4af7-8c9d-1060a8f88f33	该作文改一下作文大概给出一个分数
5286a15c-b333-40a1-b4c4-dbfcfb2fce38	阅读理解的有点迷惑麻烦了
5287326c-cee9-43a1-bfdb-1b7bf8c43f0c	阅读哈利波特哈利波特与死亡圣器814章主要内容不超过400字
5287799d-5550-4c64-9fa6-fd951551bdfa	环境描写题环境描写都有什么作用
528ab250-4956-4987-ac03-01fcefa00a68	判断书体这是行书还是隶书
528c6cb9-1706-4127-93cd-332d4a0c8a48	对一句话的理解山往高往上攀总能登顶路再长走下去定能到达结合一补名著谈谈理解150字左右
528ca179-fc28-4750-97ee-ae328878d64a	伟大的悲剧第一题第一题啦
528cb937-ee51-4104-a8df-36c6170353cd	学习背文言文的方法怎样可以更快的背较长的文言文
528dd267-98bc-442b-a5ea-a996231644ad	有虽有嘉肴的思维导图么
529028d2-8efd-4c67-ba49-84395bdbbb56	红岩的主要内容是什么希望有解答
52926e15-01c1-40be-a20b-7027b27ec4a7	文言文练习这个叙字是指推行么在第一段第二行
5294ca44-30eb-40c5-97fb-7339c90a8241	论语三国演义中能体现出君子无所争的事例
5296a1ee-580c-46e9-a133-2a1b3b440404	文言文翻译咋翻译曹刿的远谋表现在哪里
529bac91-aac1-4a2d-9b89-50defbbfb3ba	将近酒君不见黄河之水天上来奔流到海不复回什么意思
52a0778b-f366-44dd-9851-6e5c805bf57a	海底两万里第一第二章的航海日记1时间2地点3看到的景象4发生的故事复述
52a22aa9-2154-4c17-b374-57c8fcb2e69a	岳阳楼记此则岳阳楼之大观也前人之述备矣观备
52a63219-6a9d-49a9-844c-37768ca2517d	能表达思念小狗的句子作文需要诗词量还不够
52aaf598-b719-4bd2-9c8d-f3b3faf20f39	阅读短文怎么答题分高
52acc767-4eb7-4ec8-bb0b-d3ff75d905f2	黄永玉的好玩儿表现在哪两个方面分别概括其内涵
52ad87b5-bbfb-4ebb-89da-86e69ac65dd1	海底两万里大家帮帮我
52af0e66-c0d4-47d1-83a9-c9dd22d71a00	红岩第十五章内容心得
52afa64f-477e-4255-b3ee-367184e291d1	坚守议论文应该怎么写三个事例其中一个联系疫情
52b21b07-0cbf-41fe-9001-066312d9053c	昆虫记第十六章主要内容
52b3303d-139c-48e6-a7db-81c290737a90	西城诊断性测试大小作文西城诊断性测试作文修改建议
52b57d8e-6bee-4e33-b034-ae73208b8fcd	记承天寺夜游这几道题怎么写
52b76e2c-8c18-44fb-ab0a-e39110b8bae6	西游记导学案5052回只说5052回的答案就行
52b81ccc-1c6a-4ec1-851c-c3133d2f414f	作文咋写啊的时候字也是这样写的
52b90e4c-4623-42d3-b7e5-7f3003041e48	写论证思路帮我看看第34段的论证思路
52ba6b3d-b1bb-4b6b-b06c-44ede1aa36d6	古诗词赏析闲来垂钓碧溪上忽复乘舟梦日边运用了哪两个典故作者的用意是什么
52bca46d-9c26-4a28-a6fa-1922b98a3c95	三国演义第106到108回概括
52bf3401-9989-4186-865a-081ded12e481	鲁迅的朝花夕拾范爱农的主要内容好词好句感受分别是什么望解答
52c2f2db-9cf9-4f11-813e-bba045fcc23b	海丰世纪广场有开鞋店吗回答的话我好采纳的
52c56719-67c6-4bfc-b9dc-b37536949258	作文以成长的味道为题写一篇作文
52c6dc49-153e-4a67-8f2d-a2692cfcf9d4	海底两万里哪个可以帮我概括一下缺氧的那个的主要内容要自己的话不要网上摘抄的然后评价一下在那章中尼摩船长的品质
52c9443e-f5bd-49e1-8d78-243f60271826	骆驼祥子第十四章主要内容
52ce4273-aa64-4e08-ab76-ecb8af9bc824	送杜少府之任蜀州这首诗是著名的送别诗谈谈你读了这首诗的感受
52d1d54e-4344-46cc-8534-3cfa1614a168	古文阅读鱼我所欲也麻烦对不对问题出在哪里
52d26d6a-5f6f-48aa-b9ed-57337b887cbe	写以榜样为题的作文不少于600字要求要用欲扬先抑的手法写
52d43ae2-714b-443f-8cca-77072adadd0d	赤壁相关知识分析一下这道题应该怎么作答
52d637cb-1b4c-482f-9616-42a13b82ca7b	这道题不太会答不要标答
52d637cb-1b4c-482f-9616-42a13b82ca7b	这道题不太会答不要标答
52d6c4d0-96af-48f3-be54-2d2aab6a3c6c	苏州园林解说词用200字左右的文字依据本文的相关内容给苏州园林配上一段解说词让大家对苏州园林有一个整体的了解你会怎么说
52d86112-2e07-48fc-a402-8adee8e4ea4d	以议论语言概括桃花源记帮我解答一下
52d92424-fae7-4dfc-9e7e-8e66c0f1acfd	7题选哪个原因是什么
52dcb2bc-e8c3-4f56-9e03-774f3c298ed8	醉翁亭记写山水之乐和游人之乐是为了什么
52dd6686-ec65-4410-b08a-09e804925d15	郦道元写的三峡一篇文章中三峡有何特点在文中又是如何具体体现的
52e02072-574f-4d11-8572-d9837ae67fc4	古诗理解题问像第一题这样给一个评价让结合诗句说理解的题怎么入手
52e26e13-5867-49d0-993e-a0b903ef4486	这道题求这道题的方法和思路
52e7ec15-e459-4165-befc-120bbceeb71d	桃花源记复习看看怎么答我的答案不全面
52e9b6a1-e324-449a-93fc-10e391c38223	语文实践活动含义是什么
52ea6259-9293-434d-9568-ee7462732d3b	朝花夕拾父亲的病概括100字
52eacbf8-322d-4353-9302-fece305e290b	宋江和李逵是怎么死的
52eaf388-2c9a-414b-a743-45350ee7bd5e	议论文2015年23题指导
52f06bf2-2d85-4d15-84a9-c86606f15f6b	庖丁解牛文惠军听庖丁介绍后说自己懂得了养生之道这个养生之道是什么呀
52f50b0f-753c-417e-bb07-dd777b5741f5	送东阳马生序中作者从一时两方面表现自己求学之苦的句子
52fcdcab-0b05-4a69-b296-e1f652f9e87d	我第一解答怎样理解醉翁亭记中的乐
52fe35e6-aad9-4dca-b85a-b23aa3ef6648	次北固山下改写潮平两岸阔风正一帆悬
53041cd2-3a37-4410-a499-2e448aee0f34	我国传统文化邮票第五题
53052fc9-9c14-46fc-95f2-0dcb6365ccf0	如何学好非连续文本月阅读
530548fd-7318-4762-a474-4a3126ea9ee8	素养照片上的题目希望大家能解答一下
530638d2-bc4f-45fe-9922-0fdb0e763e21	名著的问题简爱简和罗切斯特两个人物的人物形象以及可以表达他们性格的事件2个性格事件
53063d74-ffd2-44bf-960c-de839eeb08e4	赤壁后两句表现诗人怎样的历史眼光麻烦给出答案
530a9b56-5457-435b-b4c5-99c880886c6b	便觉眼前生意满东风吹水绿参差春风得意马蹄疾一日看尽长安花晓风催我挂帆行绿涨春芜岸欲平这三句诗是形容如日中天的诗句吗
530cdb5d-4a47-4ede-88c8-a9ead36719a6	老王这篇文章的主题思想
530d252a-ab06-4ab3-a28c-522e58ee531b	八年级语文求的帮助第四题
53106e53-4f09-49f0-9b76-a60a6a8bb55a	解答送东阳马生序的中心句是什么
5313b954-669c-4192-9534-98e648846ee9	一滴水经过丽江为什么要以一滴水为视角
5315a6d9-89e5-4d5a-abbd-f663f7921b1e	比喻的作用是什么解答
53165701-8889-41f2-a887-b6883989b09d	文言文通假字想教这几个题中所有的通假字还有判断通假字的方法
53174621-f1b0-47cb-b35c-437560e0cb6f	走一步再走一步这篇课文告诉我们一个什么道理
531b8fd1-485f-4d71-ac9c-cb793a82a429	饮酒怎么背扭扭捏捏扭扭捏捏你吃的出发伊基塔56
531d05ca-8f6f-4ed2-916a-f8ea8c9e1f4c	北京试题及答案答题卡有也要汇编有也要版发我邮箱明天上午发所有发的都加微信12480邮箱123163给谁采纳呢算了看明天吧谁资料多就尽自己最大的努力哟我相信您一定会获得采纳的
531f934c-4d22-419b-9570-27a8c0da8e94	一颗小桃树练习题课内阅读里的一些题弄不懂望解答
53230802-d7e4-46ea-9abf-665da90aad5d	在物质生活日益丰富的今天应该如何看待作者所说的惟吾德馨
5324844e-ee3b-4682-87d8-26877009abfe	红岩1619章这道题解答
5325b86b-888c-42cc-9ce0-b579d7630099	关于同音词找出十组同音词
532b5480-a0c1-4e83-86ca-423058ab86e1	陋室铭快陋室铭中作者引用孔子话的意义是什么
5335e55e-9c1f-4489-9fd3-062050e267ef	名著阅读四世同堂第二部的主要内容是什么
5337e008-88b0-45f8-97bd-01e7ac78acc2	家国情怀作文怎么写丫
533a6b22-8276-4da9-a081-4a16ca4ad5ac	文言文愚公移山检查已写的问题改正错误问题并做出解答
533a7216-66c2-4f4e-a1ae-cc4b7f4dae27	古诗阅读题讲解要求答案完整准确无关题意作答不予采纳标清题号
533c63de-d14c-4273-9007-90fad24918b7	信息筛选提炼问答案中注意体验日常人事注重实践注意读书在学习目的方面要超越功利和学习内容要广泛不局限于书本从哪里看出来的
53405055-b8cf-484c-b0ca-69af6e2edae0	答修辞方法这些都是什么修辞手法
534231f1-a913-4544-8b25-651f301addfa	在线学习让我学会了600字完成作文在线学习让我学会了600字
534235a8-b2ce-4c55-a554-c0ca3cdaedf4	标点符号的用法冒号应该在什么时候用
53449bee-8341-44ec-a4fb-86bbe69814ca	论语知识检测帮我翻译一下这两句苟志于仁矣无恶也见危授命见利思义
534769e7-15b6-4e17-ad03-de8992bbacb2	猎人笔记中的霍尔和卡里内齐的文章的阅读感受是什么猎人笔记中的霍尔和卡里内齐的文章的感受是什么
534d1292-9c3a-4855-82d4-e226226b6592	对联补充完整这道题我不太会选
5350b1a0-6d39-426f-9f61-2c4b1e86b489	论魔鬼议论文告诉大纲
535183ef-23bd-4408-aba8-bc213c821293	像白杨礼赞一样的类型用象征写一种植物600字求帮助
5356641e-d6ea-4eb9-9004-bd5a0e6f5091	作文的写法讲一下作文的写法
5358ef45-194e-40c0-aa1c-707d151476e9	左右为难的困境宋公明私放晁天王结和宋江情节写出宋江性格特点400字
535ac989-6ffc-4a9b-9b6b-6c5144b4cd50	啦快帮我急了快来帮我特别急快点来帮我了
535bf17b-40ac-4684-b22e-721abc308d18	小石潭记的问题本文的古今异义词有哪些
535f34ff-30c3-469b-b7a7-8fece3a4ffa0	划分句子成分用划分句子成分的方法来解答这道题
5360432b-5bca-4969-ba13-e756dd8df1c9	红星照耀中国第十章思维导图
5365929a-3cab-4f4b-b18e-40d51c90daeb	写一篇作文想一下开头和结尾冬天的早晨
5366188e-ade4-4388-99cf-e4fd6b374601	修辞手法及应用帮我这道题
5367bb86-7143-487d-a0e7-19d0df6dc10b	成语的运用如何能够快速选择帮我
53699472-e01f-44d5-8fdc-cad7ba8be6c8	己亥杂诗课后写一段话包含落红不是无情物化作春泥更护花这句话不少于50字
536f18ae-7e9d-440e-9e03-6e85b4623e5d	解决一下问题水浒传第四章的概括25350的字的
53786aa0-b36c-4fa4-a4af-f01ea447d6b7	给我详细解答一下各个选项为什么选为什么不选
53786cc3-b7d6-424f-8e2a-086555f66992	名著阅读解答这道题怎么做
53794c43-ae27-4af9-a0da-4f5735159359	作文作文作文抗疫作文要求通过歌颂抗疫英雄人物事迹感悟英雄形象对你产生的影响写清楚英雄人物的名字及主要事件和精神品质加小标题可以写三个英雄人物形象从三个角度刻画他们的精神品质
5379e8d8-9185-46c8-8beb-961c7586ded8	骆驼祥子作者原名字曾被授予骆驼祥子文体其作品还有长篇小说和话剧骆驼祥子主人公是地点身份祥子他的梦想是他历经最终简要写出祥子的三起三落由主到次能够写出五个重要人物的名字及其一个故事情节用简洁的词语概括骆驼祥子的主旨
537b8695-3082-49de-b514-3d30f8ce8d56	对观点的理解只要红岩的哦
537ce3b5-3fef-4640-80a2-d4599b23c1a5	雪山赞歌读后感100字
537ea9db-b383-4c6c-b7a4-d8e6d2a29ced	杜甫的名作春望和月色的思想情感和写作手法有什么异同之处
537fa1e5-f836-4b56-a85e-437bc7ab7c26	您帮我翻译一下醉翁亭记第二段的意思生病了没有听
53822eea-e49f-42f4-8380-5b71fa42dff6	钢铁是怎样炼成的练习题
5388c8a9-b8dd-4b48-a802-91ec11382157	讲一下承天寺夜游作者是如何描写月色的写出了怎样的特点
5389f289-950f-4d8b-a57e-4c756ce4eb18	关于海里两万里关于导学案问题一后面不太会求解答
538ae6a3-755c-472b-b322-96bf87e8802f	作文青春光彩批改作文急急急
538ca781-56b9-4481-864b-f0b82ead318b	论语中的理解子以四教文行忠信是用四种德行来教导学生还是教学生这四种德行呢
538d1f86-2991-4a48-9b26-07ad24bfde56	作文文化认同问我第一篇作文考场作文能得多少分50分满分存在什么问题如何改进第二篇查资料后改写能得多少分存在什么问题如何改进题目文化意义上的认同是指认为跟自己有共同之处而感到亲切真诚而又深沉的文化认同能够真正打动人心催人奋进以文化认同为题写一篇议论文谈谈你的思考
53932621-2533-4f56-a2db-d3fb871e8920	钢铁是怎样炼成的111213章概括200字
5393cdc8-7906-4ea0-a513-6acb1c77c993	古诗观沧海饮酒送杜少府之任蜀州次北固山下使至塞上闻王昌龄左迁龙标遥有此寄行路难黄鹤楼钱塘湖春行登飞来峰游山西村过零丁洋几首诗各自的中心思想是什么
53984370-9ad3-403a-a30a-ba929357ec8e	论语知识检测见危授命见利思义非礼勿视非礼勿听非礼勿言非礼勿动苟志于仁矣无恶也翻译一下这三则
539d81cd-ea01-47af-8bbe-0160ff156984	散文阅读打卡今天是吉祥几乎是某种错过你帮我判一下
53a5a069-2239-4e2d-961b-2952e002bd21	三国演义题除了空城计诸葛亮还用了哪些计谋
53a76963-4c06-48cd-92be-87ee0984e09d	素养照片上的题目希望大家能解答一下
53a7ab1f-f2e8-4160-8231-f4eb6cc7e2ea	阅读大题怎样写分析一下
53a83f73-abaa-48e9-88fb-aeb63f6c1157	文言文阅读题您讲解一下曹刿论战甲乙文阅读这道题
53af254b-d3a2-4daa-a2f1-fb1139d32285	一阅读南乡子登京口北固亭有怀完成67题7词的下阙借写孙权含蓄地表现了词人内心的复杂情感这种手法在古诗词中叫作用典你读过的古诗词中用典的语句还有课外诗句允许有一个写的字用拼音替代1分
53b2a4e5-5c53-454c-8ee3-e5a595655c91	这道题选什么字音哪个正确哪个不正确怎么改
53b3d465-38fd-4dc5-95e2-11ccf6e7834d	书法练习题这道题选哪个隶书可以说横长竖短吗
53b3fd18-9d23-4397-b574-57acc13521c2	汉字的笔画顺序北的第四笔是什么呀帮助一下
53b64ebe-0281-4f46-a95e-229444af66a6	朝花夕拾温馨的回忆和理性的批判温馨的回忆理性的判断
53b797d8-9d02-416b-9abe-2b2d094458f1	曹刿论战总结一下这篇课文的主要解词
53b809e1-aca4-4589-8b03-9286897b646d	了藤野先生选文记叙了什么事文中有哪几类中国人选文中的两个他们是指这一声却特别听的刺耳的原因中国是弱国低能儿有因果关系吗作者为什么这样说表达作者的什么思想感情弃医从文的原因评论
53bad0a0-ec94-423c-bf08-b139651bcd71	结合作品主要内容谈谈你对红星照中国这六个字的理解结合作品主要内容谈谈你对红星照耀中国这六个字的理解
53bbb154-19a4-48c0-a4b9-e29002746c6e	三国演义99回的概括
53bc3b48-040b-4bb1-90aa-57df0165d1c3	祝您中秋节快乐祝您中秋节快乐
53cc4efe-8333-49e8-850b-fd66a61fc045	对联选择题陵园牌楼上镌刻着一副对联在横线处依次填入词语将这幅对联补充完整正确的一项是2分上联赋血沃太行下联酬歌扬华夏党旗红青春群山青壮志壮志烽火烈青春壮志群山青青春青春烽火烈壮志
53cc7312-e629-47f2-8fdf-b0cc57bf6372	标点符号题怎么改怎么改怎么改怎么改
53cc7ae7-adc7-4dda-b002-fec9d183a597	西游记第十四回的表达情感
53d2e265-8582-41db-98b2-2d2d7ee0207e	西游记3334回主要内容1西游记33回问题二魔变成什么骗取唐僧同情二魔用哪三座大山压住孙悟空2西游记34回问题二魔有哪五件宝贝孙悟空只拜哪三个人
53d3132d-432f-483c-b767-37c156ea60ec	对联指教关于咏雪课后练习的对联道韫咏雪形神兼备
53d87561-efdf-4eae-8937-ff3ab7700e2e	麻烦给篇作文最美的风景以最美的风景为题写一篇记叙文要求600800
53d8c13b-329d-4d0d-8c06-31cf3263a5b1	我这问题问的什么科也不是我就想问一下好双师的密码和账号忘了怎么办怎么改没有忘记密码呀对不起我是真的忘了
53dc98f6-c929-44b0-9959-95bd49e992a5	天净沙秋思和渔家傲秋思有什么不同
53e36eb4-f6f1-4861-af1f-8b3f91764bcc	对联知识能不能详细讲一下对联知识
53e496ba-a76b-4ec4-83cc-02f6f884fe64	文言文阅读问童年的作者是谁
53e59876-29c4-408f-95be-cff0901b9c93	说我结尾不点题每个材料后面没有衔接句勾连句主旨句不知道是做怎样的人添加修改一下
53e90f9d-2cfe-46de-8efb-5a6dde861aeb	关于文言文的文言文的34题蟹蟹
53e9fa47-65a4-4769-8202-2f8006b30a62	伯牙绝弦的故事讲的是什么道理
53eb7545-678d-45ee-8f5d-aa19473f5ecf	三名著阅读共5分17题
53eb96f2-6649-49af-bb9a-d23dec2446d2	朝花夕拾里有哪些人物是鲁迅怀念的
53eb994e-94bb-4a9f-b61d-cf419ccb4747	只用解释选项即可只用解释选项即可第一题为什么选呀文章里明明说了这个呀感觉就是错的呀人家文章说是很多种多因素共同推动的那肯定不可能就只有疫病这一个因素
53ebfd80-de7d-4153-b84b-90925cbdb0ee	这道题求指点无题李商隐翻译主旨
53ed59d5-0983-4c8d-af36-6dcdaf8f1390	桃花源记知识点和考点
53f1b973-122f-4587-ab0c-90d6cd53f711	标点符号题怎么改怎么改怎么改怎么改
53f21c27-2beb-4587-8fe6-b616c448764b	关于古诗的问这个该怎么样划分呀
53f59f13-dd61-42ca-8573-4621c4f6160d	有送杜少府之任蜀州的赏析吗
