54261	人情世故的故是旧的原来的还是道理和经验	单选题问哪个选项正确为什么其余的选项为什么不对越详细越好	0
54262	饮酒练习一在这里解答即可	议论文的题目讲解一下答这种题的方法	0
54263	语文傅雷家书第十七封信主要内容	材料作文大作文这是我第二遍改这篇作文我觉得写得还可以比较清楚了我哪里还存在问题希望帮我点评一下并且指导我应该怎么改我能得多少分呢	0
54264	时间的安排如何安排学习时间休息时间睡眠时间娱乐时间但是不要太机械化可以有些自由安排时间需要一个时间表格因为我有些选择恐惧症	语文学科问题帮助分析一下	0
54265	出师表相关问在课文前半部分诸葛亮向后主刘禅提了哪些建议哪一条更重要为什么	成长经历作文作文成长经历800字	0
54266	北冥有鱼的分析北冥有鱼全文分析讲一下	600字的作文如果将这篇文中间内容改一下要如何改	0
54267	名著阅读题鲍鹏山教授认为梁山好汉就人与事的关系而言有几种类型有些人是人遇事有些人是事找人有些人是人找事从水浒传中任选一人结合与其相关的具体情节简要说明该人物属于上面三种类型的哪一类	关于议论文议论文中比喻拟人排比反问设问的特点及作用共五个急急急	0
54268	写给千里之外的孩子第十一题怎么写	语文作文问题考语文关于写语文作文有什么技巧吗	0
54269	信天游形式麻烦改一下要最后一个字是押韵的啦	语文四世同堂宏大主题的微观化处理手法是怎样体现的	0
54270	如何区分现当代作家举几个作家	笔画笔顺问题爚的第十二笔是什么	0
54271	分段列小标题安塞腰鼓的结构怎么分列出小标题	小新三口之家说什么看图	0
54272	很简单看谁拼搏激发动力作文	文章阅读理解阅读理解题的分拿的很少希望能教我一下阅读理解的妙招	0
54273	初一语文的逢入京使一诗表达了远涉边塞的思想怀亲之情的诗句是	语文李白的主要诗的情感是啥	0
54274	检查作业问这道题怎么答没有思路行路难其一以浪漫的笔法抒写了作者的人生感慨和精神追求对此你是怎么理解的	初中生作文二十年后的我作文怎么写	0
54275	小石潭记凄神寒骨中骨是动名词吗	提供全部答案供核对提供答案供核对	0
54276	作文这篇作文取什么题目好第二段应该如何缩减	夜雨寄北翻译作者介绍结构图	0
54277	字音选择题做不太清楚	蒹葭主要内容是什么中心思想是啥	0
54278	语文语文语文语文孟子二章4导学案怎么写	语文您帮我姜子牙正确的应该怎么写我写完再订	0
54279	论语的问题这道题第二问民可使由之不可使知之这个反应的什么治国思想在我的印象里这句话好像很受批判的吧愚民政策以统治者身份俯视百姓您	语文隶书和楷书怎么区分	0
54280	语文抒发对祖国热爱之情的诗词怎么写自创	遂许先帝以驱驰的驰是什么意思解答一下	0
54281	巴黎圣母院中当爱斯梅哈达跪在圣母院门前执行忏悔仪式之后故事情节是如何发展的作简要介绍	谦词与敬词看看这些敬词都是代表什么意思	0
54282	关于木兰诗木兰身上有什么精神值得我们学习嘛	名著阅读第11题是什么	0
54283	关于茅屋为秋风所破歌作者为什么要写茅屋为秋风所破歌想表达些什么	行路难的句子赏析行路难中的直挂云帆济沧海运用了什么写法赏析一下这句话	0
54284	曹操关羽张飞是什么颜色的脸曹操关羽张飞是什么脸	黄河地上河是怎么形成的	0
54285	富贵不能淫生于忧患死于安乐的作者观点和思路是什么呀	第五课黄河颂五课黄河颂习题	0
54286	关于答题的给分点语文阅读需要找答题的给分点但是总是找不全或者写多余怎么在问题中发现答题的点	论语微写作微写作中的这表明什么师生关系又应怎么做解答	0
54287	引号作用例句要全一点	我的同桌是赞同者我采纳他们手快就有	0
54288	画圈的题咋写呀画圈的题我都是写错了的咋做	问为什么煮酒论英雄啊	0
54289	红星照耀中国第五章举国大迁移主要内容概括	忘带语文书了1单元词语有哪些	0
54290	关于爱莲说这种文体的文言作品关于爱莲说这种文体的文言文作品有哪些解答	把怀疑与学问这篇课文拍照发上来	0
54291	阿长与山海经中阿长的性格特点是什么的解答阿长与山海经中阿长的性格特点是什么	为什么有一些问题可以三个人回答呢为什么可以三个人回答	0
54292	红楼梦第五至第七回的细节分析表现出哪些人物的哪些特点透露出怎么样的背景	说明文阅读打卡那篇您帮我判一下	0
54293	西游记78回西78回本回中师徒四人来到了哪国城中百姓家门前为什么摆着装有小孩的笼子国王为什么下令要捉唐僧	知道公示但找不好关系尤其给二个和第三个	0
54294	阅读有些看不懂的写不出来	素养照片上的题目希望大家能解答一下7题和8题	0
54295	找一个关于成长的结尾	古诗文赏析雁门太守行黄鹤楼	0
54296	文言文阅读自己课下做的练习看看做的对不对	鉴赏古诗文语文古诗词理解有问题您可以帮我吗	0
54297	语文学科问题有没有什么关于富贵不能淫的事例	虽有佳肴和大道之行也体现了作者怎样的思想感情	0
54298	写作问题问写记叙文以梦境来揭示主题妥当吗	红星照耀中国这个怎么写	0
54299	十五从军征赏析和画面描写	选图题应该选哪一个求解答	0
54300	水浒传第十回对鲁智深的感受举例不超过100字	文言文翻译这是岳阳楼记讲的时候能把理由告诉我么不然我不懂	0
54301	为什么野心是个贬义词如题我很想知道	词语区别耳濡目染和耳熟能详有什么区别	0
54302	仿写诗呀您好我不是很清楚如何写诗您示范一下第四题是要求您们	大作文写作作文人物描写写不好写不生动	0
54303	为什么我采纳的人就不采纳我可以互采呀怎么	翻译出来第二个小空儿	0
54304	残疾人作文怎么写能给我一篇例文吗想知道怎么写	桃花源记中的文言课文中有哪些古今异义的字并具体说明	0
54305	关于语文阅读语文对比阅读的方法技巧的解答	分析爱国情朝花夕拾红星照耀中国傅雷家书三本书分别分析爱国情	0
54306	语文阅读题第二题解答	拒绝句号第2段在文章结构上起什么作用	0
54307	多文本问多文本的标题应该怎么选择啊感觉选项也挺扣中心词的呀	作文写不好作文写的没情感题目不吸引人描写方法用该怎么办	0
54308	您能帮我回答这个问题吗补充短语都有哪些	800字大作文一件朴实的事情这件事体现出的父爱对自己精神上的帮助	0
54309	九题镜花缘镜花缘中人物的描写	海底两万里17至23题	0
54310	名著练习一拟题汇编明天上午发给我微信12480	为什么我语文考不好了	0
54311	不知道归纳定理是什么	朝天子咏喇叭这首诗在讽刺什么和他的写作背景	0
54312	红岩第二十章概括200字	怎样写好作文跑题不知道从哪里开始下笔	0
54313	逆行者作文以逆行者为题目写作文要和自己的疫情期间的感受和经历结合想想有什么题材	问社戏中作者详细描写了哪些内容以突出小伙伴看戏途中的心情	0
54314	关于致敬的多材料作文提纲1早上天未亮妈妈独自开车去学校为学生上课2下班后在卡口处做党员志愿服务3晚上为学生批改作业并叮嘱安全问题求给一下整个好的作文或您给一下与提纲相似的片段您了	文学类文本与一株蒲公英的默契希望可以给出什么时间做了什么事	0
54315	文言文练习这个翔是通假字么翔而后集那句	体育节口号口号限16字以内六班口号是围绕六班的原口号强身健体立志成才六班六班非同一般体育节口号口号限16字以内六班口号是围绕六班的原口号强身健体立志成才六班六班非同一般	0
54316	文言文中而的用法有哪些	人们常说平凡之中蕴涵着伟大结合傅雷家书相关内容谈谈你对这句话的理解	0
54317	西游记74757677主要写了什么	诸葛亮的出师表我想教三个问题1欲报之于陛下也的句式是状语后置也是介宾结构后置句嘛二者有什么区别2不宜异同的异同是不是偏义词呢3若有作奸犯科及为忠善者的及和为分别如何翻译	0
54318	分析海内存知己天涯若比邻	考察词义题这里边每个加点字的详细意思	0
54319	密云区帮助古诗范围以及文言文还有古诗赏析	复习看拼音写词此题感	0
54320	语文昆虫记从昆虫记第三章选两个句子进行赏析第四章也选择两个句子进行赏析	不知道要怎么回答岳阳楼记跟醉翁亭记的相同点和不同点是什么	0
54321	议论文修改还要再麻烦一下我觉得那个第一个建议我的例子中并没有体现淡泊明志和宁静致远是否应该加在第三段前面第二个建议成由勤俭败由奢我的文章里并没有提这个	小的作文儿把答中书书写成一个小作文儿600字	0
54322	驿路梨花读后感不要网上借鉴的300字左右	阅读题石崖上的枣树这道题怎么做	0
54323	好这个我能不能解答一下	茅屋为秋风所破歌我想问一下关于茅屋为秋风所破歌的分析大约200字	0
54324	富贵不能淫好解答一下学了富贵不能淫后作为中学生的我们应该怎样做才能算是一位大丈夫	散文阅读打卡今天是渔水谣我不太明白第一题到底是写提问的原因还是解答这个疑问我的理解是写提问原因	0
54325	语许多的问题语文的短语怎么分类	阅读理解题不太理解教	0
54326	麻烦了找一下渡荆门送别的练习题要答案	曹刿论战笔记求曹刿论战详细的笔记啊啊啊	0
54327	简答题海底两万里帮我检查一下写了的题析空着的题	备和道的词义问四时俱备的备和道的5分别是什么意思	0
54328	古诗文阅读12题解答一下	朝花夕拾怎么写求指导	0
54329	语文给讲讲三题为什么这么选	这些题拿不准这些题没把握帮助解决	0
54330	四书和五经指的是什么	红星照耀中国第十章的1到5小结的概括	0
54331	水浒传内容梁山五绝是谁有什么技巧啊	语文理解题不懂太难了	0
54332	基础知识答案不确定检查错的题详细讲解	朝花夕拾内容郭巨埋儿的故事内容	0
54333	现代文的阅读初三上半年的现代文天气变色龙的编的续写	作文素材要有具体事件200300字	0
54334	这道题求这道题的思路和方法社戏	帮我看看写的有问题吗错的您给指导一下	0
54335	古诗文对比板是什么样子	排序题求帮助求讲解求指导	0
54336	骆驼祥子人们怎样议论祥子的新车的	红楼梦问题在世人眼中贾宝玉是个废物说说这一说法在文中有何根据	0
54337	书法的练习怎么可以快速的分辨各种书体做题的时候尤其是判断书体的题就特别犹豫不知道怎么判断有方法吗	作文题目一个冬天的早晨记叙文写事	0
54338	社戏阅读第七节回答问题	告诉我使至塞上雁门太守行黄鹤楼望岳的中心和主题告诉我使至塞上雁门太守行黄鹤楼望岳游山西村的中心和主题	0
54339	第五课大自然的语言可以把这四种方法分别找一句并赏析吗	写关于学校同学的外貌特征例文他是一个幽默的人	0
54340	怎么写描写事件的作文	朝花夕拾人物分析解答一下	0
54341	前括号能不能位于行首	红星照耀中国根据红星照耀中国第四章的内容写出毛泽东的故事对我产生了什么影响	0
54342	现代汉语词性分哪几类	八年级上册人教版语文第一二四单元读读写写的拼音	0
54343	龟虽寿曹操全诗表达了作者怎样的思想感情	读书读不进去怎么办读一些古典名著读不懂读一些比较好理解的也不想读怎么办	0
54344	作文讲一下作文怎么改	傅雷家书1955年一月22夜到4月21日夜每封信30字左右概括	0
54345	主要内容中心找2处赏析提出2个问题并解答	己亥杂诗主治己亥杂诗主旨是什么	0
54346	周亚夫的其人其事2个每个50字	古诗文赏析回答一下第二小问	0
54347	如何学好文言文一个词语有的多个意思不懂得如何划分句子的停顿	作文求好文章好的文章拿来备考	0
54348	第10课小石潭记帮我看看这一道题	诫子书原文快速背下来的方法觉得诫子书原文太长背不下来	0
54349	修辞和成语使用这道题不太明白感觉四个都对	儒林外史内容儒林外史作者介绍一下还有主题是什么	0
54350	阅读只写对了一点第13题	茅屋为秋风所破歌求教这两个题如何给同学们讲啊还有第五题怎么翻译啊求教	0
54351	名著阅读这个名著阅读题如何解答讲解一下	回忆我的母亲结构图回忆我的母亲结构图回忆我的母亲结构图	0
54352	高考名著的考察红楼梦	红岩第26章要内容概括和感悟的思维导图	0
54353	帮助我解答一下范进中举用了哪些手法进行讽刺	这道题怎么做也帮我解析一下求值	0
54354	蒲松龄狼狼的主旨狼狡猾的语句结尾的表达方式	小石潭记阅读理解用自己的话说说小石潭不可久居的原因	0
54355	语文想象类作文求给出几篇这个题目的范文	元代知识问答元曲四大家和元剧四大家分别有谁	0
54356	学科问题响度音调音色概念	修辞的练习帮我第7题怎么写	0
54357	当今社会服输更可贵帮我提供一些新的思路	不知道这些题的分析过程我想知道这些题的分析过程	0
54358	我这道我不太明白我这道题我不太明白	急急急急急急急这篇文章的思维导图希望可以给我讲明白	0
54359	说明文不知道怎么写没有思路求答案	从狼这篇文言文中我们能得到什么启示	0
54360	关于通州地域文化类作文想找一篇我实在没找到	红岩第二章的主要内容	0
54361	题看看这个题选择什么	登飞来峰第一第二句暗写了自己的什么	0
54362	语文论语要翻译不熟怎么办文言文的翻译一窍不通帮	字音岱宗夫如何的夫为什么是二声	0
54363	卖油翁告诉了我们什么道理	生于忧患死于安乐解答	0
54364	文言文翻译第16题的为什么不对文言文的翻译有什么方法吗最好是简单点的好记笔记	概括一下海底两万里第21章大屠杀	0
54365	我的叔叔于勒第六小题100200字小作文啦3小花花砸你	解答创造宣言中分析创造主未完成之工作我们接过来继续创造这句话	0
54366	的写作写作的标准是什么	儒林外史读完儒林外史你喜欢杜少卿其人吗为什么	0
54367	古诗理解阅读括号二具体怎么来描述呢	想象类作文可以说个范文借鉴一下吗真想不出来要围绕一件事情展开想象的	0
54368	秋词第一首写成200字左右的小散文	整理出一篇关于新冠肺炎疫情的征文	0
54369	作文提纲的写法作文提纲怎么写可以更加容易理解并且完整	立意没学明白这道题写组合任意两个写出立意感感	0
54370	童年第二章概括50字	西游记第52回希望能帮我一些	0
54371	红楼梦内容概括及主要事件	冷冷的冬天冬天太冷了室外应该玩什么游戏	0
54372	谁用什么医治了孙悟空谁用什么医治了的孙悟空	毛细血管是怎么形成的作用是什么	0
54373	求帮看题出的有什么瑕疵提建议	不虚此行作文不虚此行结合综合实践活动	0
54374	刘璨快发问呐等不及要被你采纳	傅雷家书便是半打花也行	0
54375	课文理解阿长与山海经阿长的名字那么多为什么叫阿长与山海经而不是别的名字与山海经理由问什么	说明文的技术知识一般说明文它的文章结构是怎样的	0
54376	作文梦想给了我力量我有一篇作文是我的梦想内容是我的梦想是什么怎么有的这个梦想为了梦想怎么奋斗应该怎么转到梦想给了我力量这篇作文啊	一词多义词与到底有多少个意思都是啥词性	0
54377	出师表知识总结要求写出文章内容写法表达方式情感题目中心这些写全样式不定	问用简洁的语言介绍一下红楼梦	0
54378	问一下这道题这道题问一下第五题	描写秋天的作文过度描写秋天的作文过度描写秋天的作文过度描写秋天的作文过度	0
54379	所有打扰了从书中的第三段找出大约和几乎能否删去和第五段的手法说明方法求求所有了看第二大点	阅读题浅层阅读有方法及答案711题	0
54380	语文记叙文阅读讲一下1718题的得分点	红楼梦中元妃省亲的故事	0
54381	语文作文心花怒放作文500字	大小作文这两个作文按一般评分标准分别能拿多少分哪里需要改进才能写的更好大作文选什么主题话题比较好	0
54382	古诗欣赏帮我看看古诗欣赏	作文把这篇作文改成家国情怀的开头结尾怎么改都是写一件事的	0
54383	关于疫情作文关于疫情有哪些作文有哪些关于疫情素材有哪些可讨论的点有哪些好的实例	写150字以内的关于红星照中国作者的介绍	0
54384	阿长与山海经1至18自然段讲了什么	诗句中虚实结合的手法想问一下杜甫书愤中早岁那知世事艰中原北望气如山楼船夜雨瓜洲渡铁马秋风大散关这首诗为什么没有用到虚实结合	0
54385	常考意象文化内涵专练	骆驼祥子第十八章主要内容	0
54386	名著祥子的三起三落指什么	骆驼祥子问题1祥子为什么会为了钱把人拉到清华去是因为祥子爱钱嘛2祥子为什么向曹先生提出辞工哪位能给我详细的解答越详细越好	0
54387	古诗文阅读名著看下这么写行不行感	啦解答一下三峡作者主要写了三峡的哪些景物分别突出了景物什么特点	0
54388	解答一下西游记中猪八戒的优缺点要有原文	傅雷家书思导阅读图片将专题一里面的几个方面绘制成思维导图	0
54389	第三题和第四题怎么写	西游记的故事就那么西游记的那个红孩儿那个故事	0
54390	集中营的课堂这些题的答案是什么	语文书上的题解答一下赏析一下一滴水经过丽江第3段解答一下	0
54391	解答翻译下段文字武德四年王世充平后宁可得乎	出师表主要内容出师表各段内容能给详细解答吗	0
54392	现代文阅读怎样分析做题有什么技巧	名著题帮我讲一下第12题	0
54393	梳理一下孙权劝学的重要解词翻译和中心主旨	阅读题理解不懂太难了	0
54394	了帮第四题的二三四小题	成长为题写一篇作文要有波折写一件事	0
54395	语文大作文题目迎着风雨写事700字求帮助	背影白杨礼赞写作思路希望可以帮我解答	0
54396	解答非连文本的阅读方法	语文学科问题检查一下	0
54397	解答观沧海的中心句是什么	关于爱国主义的诗句急需	0
54398	初中语文题中有什么考点	找规律的应用这道题该怎么做	0
54399	作文书写技巧语文写作时有什么技巧吗怎样写作文才能得高分	议论文答题技巧论证方法过程	0
54400	这几道题怎么做拼音有点儿差	语文作文语文作文以做饭为题目写一篇作文不少于600字初二水平	0
54401	语文语文语文加点虚词的用法和意思	朝花夕拾知识点朝花夕拾这本书的写作背景是那个时代主要讲了什么内容五猖会这篇讲了什么	0
54402	作文一路上有你点评我做修改	疑问周亚夫折细柳的翻译	0
54403	看看我月考作文存在的问题以及如何改正感	解释古诗寓意行路难寓意什么答急用	0
54404	素养照片上的题目希望大家能解答一下	文言文那方面常用的语气词都有什么	0
54405	语言运用什么叫语言运用的角度呢	语文作文指导题目感你让我指导一下写作文好的题材简要叙述的事情	0
54406	这种题怎么做有没有小技巧	三国演义第58回到62回概括	0
54407	月夜和杜甫的春望意象和意境有何不同	关于单选的题目你好这些题都有哪些知识点知识点要全面	0
54408	推测红岩13章特务和叛徒不清楚	语文社戏一课抓不到重点想不出适合的词语加以描述	0
54409	三峡山水风景任选一个扩写300字怎么写	那个作文题目是延庆的文化味要怎么写好像可以写延庆人一个人一群人和延庆城经历相关知识	0
54410	跳绳比赛起什么题目好	贾生诗改文200字怎么写	0
54411	预习出师表有没有关于出师表的知识点比如人物性格情节简要文章大意	问这道题怎么写第三题这样的古文具体要怎么提炼重点语句的解答	0
54412	议论文写作问议论文可以用小说中的例子吗	病句都有哪些类型每种类型的例子	0
54413	答亮备言利害是什么意思	爱莲说陋室铭问题求回答	0
54414	名著阅读四世同堂第二部的主要内容是什么	标点运用辨析第一题的破折号和冒号的用法	0
54415	荆轲的易水歌语文我要荆轲的易水歌全文	在昆虫记中详细写出两种昆虫的特征习性名称外貌	0
54416	名著阅读有关于昆虫记的名著阅读	关山月阅读阅读关山月全诗回答文后问题和戎诏下十五年将军不战空临边朱门沉沉按歌舞厩马肥死弓断弦戍楼刁斗催落月三十从军今白发笛里谁知壮士心沙头空照征人骨中原干戈古亦闻岂有逆胡传子孙遗民忍死望恢复几处今宵垂泪痕说明今宵落月在全诗结构上的作用	0
54417	鲁滨逊漂流记鲁滨逊和鲁滨孙有什么区别	七年级下册人教版课后读读写写意思	0
54418	古诗阅读题2讲解要求答案完整准确无关题意作答不予采纳标清题号	问一下如果学习太懒感觉没有动力怎么办你们能简单的跟我讲说一下怎么做吗了	0
54419	红星照耀中国第2章概括300字	必考的作家作品文学常识有哪些	0
54420	是这个冬而君痼念什么什么意思疾	语文文言文这些意思不太明白	0
54421	从百草园到三味书屋的主题从百草园到三味书屋两部分是什么关系表现了作者怎样的情感从百草园到三味书屋的结构思路试用一两个词来概括三味书屋的生活并结合课文说说你的依据	关于疫情的作文我又改了改您帮我还有哪里不太好主题就是战疫少年情	0
54422	议论文做题方法找论点论证思路说明文做题方法阅读赏析类等	阿长与山海经有题帮个忙第9题	0
54423	形似字和多音字组词怎么写呀	对联选择帮我分析分析	0
54424	好这个我能不能解答一下	初一线段题只给了一个数据分析了	0
54425	醉翁亭记中乐字是如何贯穿全文的	下面句子中爱的意思都是什么爱1爱其子择师而教之2秦爱纷奢人亦念其家3齐国虽褊小我何爱一牛4予独爱莲之出淤泥而不染5古之遗爱也6爱而不见搔首踯躅	0
54426	幻想类作文开端广场上有一个红气球但是别人好像都看不到他发展高潮结果编一个带有一个有寓意的故事700到800字	名著阅读17题教一下这道题怎么答	0
54427	动作描写详细如何写的详细生动更好	小石潭记小石潭溪水的流向是怎样的作者观察景物的立足点是在潭的哪个方位依据是什么	0
54428	山坡羊潼关怀古曲中的主旨句是哪一句	红岩江姐的主要事迹不少于250字	0
54429	语文练习题您帮我指导一下您	六国论通假字古今异义	0
54430	内容概括皇帝的新装内容简单概括	名著阅读钢铁是怎样炼成的第五章主要内容概括	0
54431	整理各段意自读图片内文章整理各自然段段的大意一定简洁明了注意是每个自然段不是第几材料	阅读题并列的结构铺排分镜头是什么意思	0
54432	呼吸作用6题为什么不选而选	昆虫记写2个重要情节和自己的感情还有对文章主题的理解和感情基调	0
54433	阅读题我仰望了60年的恩师我仰望我60年的恩师帮	这个写什么写周恩来总理人物一是谁	0
54434	她真让我敬佩一篇作文写出人物的精神特点详细描写500字	要求把每个选项中错的字和拼音都改正过来	0
54435	加点意思和用法选项和选项麻烦您能不能给我解释一下意思我这两个不明白	如何仿写这篇文章给一篇例文	0
54436	语文语文语文加点虚词的用法和意思	爱莲说主要讲了什么中心思想	0
54437	论语十二章经典写作手法及其作用	古诗天净沙秋思天净沙秋思的古诗主旨以及作者的思想感情	0
54438	词语的词性帮我解释一下什么是词语的感情色彩	一个小型的作文150字看看不知道写什么没有思路	0
54439	文言文你懂吗在文言文中意思是你的字词有哪些答	邹忌讽齐王纳谏结构图	0
54440	您帮我看看这这句话通不通怎么改通顺	语文阅读怎么答得高分语文阅读怎么答能得高分	0
54441	这篇作文怎么写有什么思路	作文走进春天走进春天是关于这次疫情	0
54442	语文修改病句不是很会改	记录和纪录的区别对这个问题进行解答	0
54443	关于素昧平生这个词急素昧平生这个词可以用来形容两个关系非同寻常的人关系彻底破裂吗急	衍太太是怎样的一个人	0
54444	阅读记叙文检查一下作业	文常文言文理解不到位帮	0
54445	次北固山下王湾这道题是写第一句还是写第二句有点不确定	古诗内容整理蕴含哲理的诗句有哪些	0
54446	你是人间的四月天有哪些艺术特色	不太确定选择题不太确定指教	0
54447	这道题解答表格空着的括号二	银河帝国1基地银河帝国主要表达什么意思	0
54448	卖油翁白居易在卖油翁这首小诗中分别有哪些语句体现出了卖油翁生活艰苦	怎样学好语文大神来回答我会采纳的	0
54449	修辞方法问有哪些修辞手法	氮磷钾肥的作用分别是什么	0
54450	白雪歌颂武判官归京白雪歌送武判官归京中心	仪式是什么意思除了升旗毕业典礼开学典礼还有什么算仪式过生日算仪式吗	0
54451	西游记能帮我西游记139回分别哪几回是一个故事了	议论文十八题问一下第十八题答题思路	0
54452	在昆虫记中写出三种昆中的简介200字	作文夜空中最亮的星以这个为题写一篇作文	0
54453	艾青诗选的推荐语怎么写看看这道题感五一快乐	对于说明文的联系帮我检查一下这个道题	0
54454	解答一下问题普及一下邓小平的故事	作文怎么写题目一这样子的了	0
54455	记承天寺夜游苏轼在本文中从哪些方面获得了乐的感受	水浒传人物形象分析检查检查我写的对不对可以补充改正	0
54456	素养照片上的题目望岳诗改文200字	语文实践活动含义是什么	0
54457	关于文言文的文言文的34题蟹蟹	下列选项中对闲来垂钓碧溪上忽复乘舟梦日边一句理解不恰当的一项是这句运用姜尚和伊尹的典故来表达作者内心的冲突表达了作者渴望遇到明君建功立业的愿望对前途仍抱有希望作者想到这两位历史人物的经历又增加了信心作者想和姜尚和伊尹一样过着悠闲洒脱的生活	0
54458	议论文的论点和分论点应如何准确把握	朱德好我想了解一下关于朱德的外貌和性格特征	0
54459	黄鹤楼简要分析诗人的感情是如何变化的详细些	翻译陋室铭中的苔痕上阶绿草色入帘青谈笑有鸿儒往来无白丁什么意思	0
54460	红星照耀中国这几道题我	关于过零丁洋过零丁洋的主旨是什么	0
54461	皇帝的新装不知道怎么办写怎么办	望岳字词赏析解答一下这道题	0
54462	这道题真的很难耐心解答包括讲一下以后碰到这种题该怎么做	西游记第56回57回58回真假美猴王主要内容	0
54463	桃花源记希望可以帮我解答	议论文的每段概括这个文的题目是中心论点但我概括段意不准确	0
54464	阅读下列材料完成一到二题语文	红星照耀中国阅读测试	0
54465	语文分析加点词使用错误3题分析一下	登幽州台歌用了什么手法登幽州台歌所用的手法是什么	0
54466	水浒传阅读好这个表格应该怎么填写讲解一下	邓稼先这道题啊家大呀真好呀	0
54467	论语十二则同学看看34题	博雷家书刷题作业本您能不能快点发给我了	0
54468	海底两万里人物用智慧战胜困难的事例	了帮帮我以学在课外为题写一篇不少于600字的文章帮助总结优缺点	0
54469	怎么样背文言文比较高效我常常背不下来文言文有时好不容易背下来了过几天又会忘掉所以我想问一下怎样背文言文比较高效	哪位可以给我补充下思维导图	0
54470	简爱作者的简介想要更了解简爱的作者	这里是北京记叙文作文指导不知道写的怎么样想问问就这里是北京这个题目写北京传统古都红色文化之类的应该从哪方面出发应该怎么构思才能有深意还有就是我这么写按高考大作文评分标准能拿几分跑题吗	0
54471	选择题的方法您帮我看看这道题	使至塞上的主要内容是什么	0
54472	文章扩写高不知道如何做第一次接触扩写扩写文章为笔	游记范文你可以推荐几篇优秀的游记作文吗	0
54473	问这这个人真让我的作文怎么写	送杜少府之任蜀州这首诗是著名的送别诗谈谈你读了这首诗的感受	0
54474	卖油翁第12课卖油翁	我国最著名的诗人都是谁	0
54475	名词动词和形容词不知道概念不太会使用	陈太丘与友期行这道题解决一下	0
54476	名著阅读理解麻烦给予解答	骆驼祥子中人物经典描写	0
54477	闻王昌龄左迁龙标遥有此寄发挥想象描绘杨花落尽子规啼闻道龙标过五溪的画面	推开小蓝门帮我这篇文章的中心是什么和用红色笔划线句12怎么分析	0
54478	就是那个语气助词用在句中停顿不太理解	语文基础题有语病的句子看看	0
54479	骆驼祥子中祥子与老马是什么关系他们发生了什么事	在长江源头格拉丹东的全文思路图	0
54480	红星照耀中国人物档案有毛泽东周恩来朱德彭德怀贺龙把这五个人按上面表格填写	主语宾语这是一部叫人看过之后就忘却的电影这句话的主语中心语和宾语中心语	0
54481	古诗积累第六题和第八题	钱塘湖春行希望指点一下这首诗理解不是特别透彻	0
54482	关于写法倒叙和插叙分别是什么什么区别	要考的文言文逐句字词和句子翻译整理	0
54483	银河系有多大它的中心在哪	关于16课猫关于两句话思想感情上的不同	0
54484	我与地坛读完我与地坛的感受及概括	提纲列出写出内容题目我奋斗我幸福是列出提纲写出内容哦例子已经发出来了但是题目不是这个只是帮我写个范例哦啦是写出内容哦但是不是作文	0
54485	怎么做一道题这道题怎么做	散文阅读瑞雨为安帮我梳理一下这篇散文的内容及分层我有些读不明白	0
54486	西游记知识点西游记写作背景要一下作者简介	记叙文阅读关于与一株蒲公英的默契这篇课文的感情和对课题的含义不太清楚	0
54487	能不能翻译一下加横线的词和整句话的意思	这道题怎么做我不太明白	0
54488	标点符号的使用比较容易错的像分号冒号顿号破折号还有引号的位置	出师表的中心和文章结构	0
54489	李树海就是您刚才在问答中心给我发的那个朝花夕拾人物的性格问这本书叫什么名字呀	文言文实词一次多义为具言所闻陶后鲜有闻这两个句子中的闻是什么意思	0
54490	三角形的知识点解答我不知道怎么写	问17题三幅图小姨123题	0
54491	不知道该怎么写怎么判断不知道怎么写怎么判断	第16题的材料一在哪啊无	0
54492	这种修改句子的题该怎么答看看	分析作文一分析一下作文雨天哲思	0
54493	重点语句各五个小石潭记桃花源记中各选5个重点的常考的句子并翻译	富贵不能淫我没有听懂讲的望解答一下帮助我们写一下尤其是第四题用法相同的一项	0
54494	愚公移山翻译曾不能损魁父之丘的曾不其如土石何的如有子存焉的存都是什么意思	啊啊啊啊古诗分类草花树山水风云雨雪送别亲情思乡立志爱国亲情立志友情动物节气节日柳树啊	0
54495	望月的主旨是什么问月子的主旨是什么	求讲解第31回本回孙悟空与宝象国公主以及国王的对话使用两个措辞令郎令爱你可知它们的含义吗令郎是什么意令爱是什么意思此处令的意思是什么	0
54496	标点了7题怎么做帮助解答	成长的味道开头和结尾怎么写开头点出我的成长道路中有酸甜苦辣引出下文结尾说出我的成长	0
54497	求教语文样使他可爱的是他的脸上的精神头不很大圆眼肉鼻子两条眉很短很粗头上永远剃得发亮腮上没有多余的肉脖子可是几乎与头一边儿粗脸上永远红扑扑的特别亮的是颧骨与右耳之间一块不小的疤小时候在树下睡觉被驴啃了一口2该名著的作者长于写人善于调动各种手法塑造人物选段主要采用哪种描写方法刻画人物1分结合原著简要说说他的性格前后发生了怎样变化2分	行军九日思长安故园最后两题了	0
54498	红星照耀中国概括贺龙的相关事件和人物性格	发挥想象描写清荣峻茂的景象怎么写	0
54499	海底两万里第13章一些数据第14章黑潮暖流第15章一封邀书概括内容感受	小石潭记凄神寒骨悄怆幽邃在文中的作用	0
54500	咏史怀古古诗初中小学有哪些是咏史怀古类得古诗	河中石兽的题我不懂这个题希望可以帮我讲解是这个第9题	0
